# peacockdb cost-model calibration record (#153) — BARE-cuDF source.
# Column meanings are defined in peacockdb-core/tests/common/record.rs. What is
# specific to this source:
# node_type = the cuDF entry point, not a plan node: this chain has no plan.
# node_seq = position in the hand-written chain, restarted per execute() call. The
#   benchmark runs the chain several times, so a (query, label, node_seq) has one
#   row per run and they are repeated samples, not distinct regions.
# label = load or execute. The parquet read happens once, outside the timed chain.
# peacock_host_us = 0 by construction, not by measurement. There is no host
#   prologue here to measure — that absence is the whole point of this source.
# partitions/partition = 1/0 always: one stream, no partitioning.
# cuda_bytes = the mapped call's OUTPUT bytes, under the same formula the node
#   source uses (peacock::logical_size_from_table).
source	dataset	sf	query	label	node_seq	node_type	category	partitions	partition	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us	timing_mode	build_profile	allocator
cudf	tpch	40	q1	execute	1	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1408	1407	1408	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	2	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1411	1410	1411	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	3	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1406	1405	1406	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	4	cudf::binary_operation	cuda_filter_bytes	1	0	0	0	240012290	60003074	60003074	0	1269	1268	1269	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	5	cudf::apply_boolean_mask	cuda_filter_bytes	1	0	0	0	236635008	17688466856	17688466856	0	28232	28231	28232	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	6	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3639	3638	3639	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	7	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3566	3565	3566	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	8	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3722	3721	3722	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	9	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3708	3707	3708	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	10	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4119	4119	4119	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	11	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4099	4098	4099	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	12	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4101	4100	4101	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	13	gb.aggregate	cuda_aggregate_bytes	1	0	0	0	4	426	426	0	198836	198835	198836	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	14	cudf::sorted_order	cuda_sort_bytes	1	0	0	0	4	17	17	0	188	187	188	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	15	cudf::gather	cuda_sort_bytes	1	0	0	0	4	426	426	0	325	324	325	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	0	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1407	1407	1407	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	1	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1406	1405	1406	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	2	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1409	1409	1409	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	3	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1405	1405	1405	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	4	cudf::binary_operation	cuda_filter_bytes	1	0	0	0	240012290	60003074	60003074	0	1267	1266	1267	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	5	cudf::apply_boolean_mask	cuda_filter_bytes	1	0	0	0	236635008	17688466856	17688466856	0	28154	28153	28154	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	6	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	2709	2708	2709	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	7	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	2701	2700	2701	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	8	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3719	3718	3719	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	9	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3712	3711	3712	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	10	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4100	4099	4100	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	11	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4099	4098	4099	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	12	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4104	4103	4104	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	13	gb.aggregate	cuda_aggregate_bytes	1	0	0	0	4	426	426	0	178983	178982	178983	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	14	cudf::sorted_order	cuda_sort_bytes	1	0	0	0	4	17	17	0	171	170	171	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	15	cudf::gather	cuda_sort_bytes	1	0	0	0	4	426	426	0	178	177	178	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	0	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1402	1402	1402	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	1	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1406	1405	1406	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	2	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1410	1409	1410	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	3	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1405	1404	1405	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	4	cudf::binary_operation	cuda_filter_bytes	1	0	0	0	240012290	60003074	60003074	0	1263	1262	1263	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	5	cudf::apply_boolean_mask	cuda_filter_bytes	1	0	0	0	236635008	17688466856	17688466856	0	28137	28136	28137	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	6	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	2704	2703	2704	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	7	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	2695	2694	2695	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	8	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3719	3718	3719	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	9	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3711	3710	3711	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	10	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4099	4098	4099	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	11	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4099	4099	4099	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	12	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4104	4103	4104	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	13	gb.aggregate	cuda_aggregate_bytes	1	0	0	0	4	426	426	0	179055	179054	179055	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	14	cudf::sorted_order	cuda_sort_bytes	1	0	0	0	4	17	17	0	168	167	168	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	15	cudf::gather	cuda_sort_bytes	1	0	0	0	4	426	426	0	177	176	177	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	0	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1406	1405	1406	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	1	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1407	1406	1407	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	2	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1409	1408	1409	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	3	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1407	1406	1407	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	4	cudf::binary_operation	cuda_filter_bytes	1	0	0	0	240012290	60003074	60003074	0	1265	1264	1265	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	5	cudf::apply_boolean_mask	cuda_filter_bytes	1	0	0	0	236635008	17688466856	17688466856	0	28137	28136	28137	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	6	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	2707	2707	2707	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	7	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	2690	2689	2690	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	8	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3716	3715	3716	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	9	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3712	3711	3712	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	10	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4098	4097	4098	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	11	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4099	4098	4099	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	12	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4102	4102	4102	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	13	gb.aggregate	cuda_aggregate_bytes	1	0	0	0	4	426	426	0	179144	179143	179144	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	14	cudf::sorted_order	cuda_sort_bytes	1	0	0	0	4	17	17	0	168	168	168	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	15	cudf::gather	cuda_sort_bytes	1	0	0	0	4	426	426	0	169	168	169	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	0	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1405	1404	1405	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	1	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1407	1406	1407	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	2	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1409	1408	1409	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	3	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1407	1406	1407	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	4	cudf::binary_operation	cuda_filter_bytes	1	0	0	0	240012290	60003074	60003074	0	1263	1262	1263	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	5	cudf::apply_boolean_mask	cuda_filter_bytes	1	0	0	0	236635008	17688466856	17688466856	0	28148	28147	28148	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	6	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	2701	2700	2701	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	7	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	2694	2693	2694	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	8	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3716	3715	3716	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	9	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3709	3708	3709	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	10	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4108	4107	4108	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	11	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4108	4107	4108	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	12	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4111	4110	4111	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	13	gb.aggregate	cuda_aggregate_bytes	1	0	0	0	4	426	426	0	179164	179164	179164	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	14	cudf::sorted_order	cuda_sort_bytes	1	0	0	0	4	17	17	0	169	168	169	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	15	cudf::gather	cuda_sort_bytes	1	0	0	0	4	426	426	0	173	172	173	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	0	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1405	1405	1405	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	1	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1409	1408	1409	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	2	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1410	1410	1410	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	3	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1405	1404	1405	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	4	cudf::binary_operation	cuda_filter_bytes	1	0	0	0	240012290	60003074	60003074	0	1263	1262	1263	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	5	cudf::apply_boolean_mask	cuda_filter_bytes	1	0	0	0	236635008	17688466856	17688466856	0	28116	28115	28116	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	6	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	2702	2701	2702	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	7	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	2693	2692	2693	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	8	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3715	3714	3715	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	9	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3710	3708	3710	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	10	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4098	4097	4098	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	11	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4099	4099	4099	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	12	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4103	4102	4103	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	13	gb.aggregate	cuda_aggregate_bytes	1	0	0	0	4	426	426	0	178902	178902	178902	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	14	cudf::sorted_order	cuda_sort_bytes	1	0	0	0	4	17	17	0	170	169	170	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	15	cudf::gather	cuda_sort_bytes	1	0	0	0	4	426	426	0	176	175	176	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	0	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1405	1404	1405	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	1	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1407	1407	1407	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	2	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1409	1410	1409	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	3	cudf::cast	cuda_project_bytes	1	0	0	0	240012290	3870198177	3870198177	0	1404	1403	1404	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	4	cudf::binary_operation	cuda_filter_bytes	1	0	0	0	240012290	60003074	60003074	0	1264	1263	1264	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	5	cudf::apply_boolean_mask	cuda_filter_bytes	1	0	0	0	236635008	17688466856	17688466856	0	28159	28158	28159	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	6	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	2714	2712	2714	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	7	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	2696	2695	2696	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	8	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3725	3724	3725	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	9	cudf::binary_operation	cuda_project_bytes	1	0	0	0	236635008	3815739504	3815739504	0	3712	3712	3712	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	10	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4107	4106	4107	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	11	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4109	4108	4109	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	12	cudf::cast	cuda_project_bytes	1	0	0	0	236635008	1922659440	1922659440	0	4112	4111	4112	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	13	gb.aggregate	cuda_aggregate_bytes	1	0	0	0	4	426	426	0	178978	178977	178978	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	14	cudf::sorted_order	cuda_sort_bytes	1	0	0	0	4	17	17	0	169	168	169	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q1	execute	15	cudf::gather	cuda_sort_bytes	1	0	0	0	4	426	426	0	171	170	171	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q3	load	0	cudf::io::read_parquet	storage_read_bytes	1	0	0	0	6000000	127501181	127501181	0	39299	39297	39299	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q3	load	1	cudf::io::read_parquet	storage_read_bytes	1	0	0	0	60000000	1470000000	1470000000	0	84884	84882	84884	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q3	load	2	cudf::io::read_parquet	storage_read_bytes	1	0	0	0	240012290	6840350268	6840350268	0	499546	499545	499546	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q3	execute	0	cudf::binary_operation	cuda_filter_bytes	1	0	0	0	6000000	1500000	1500000	0	2213	2212	2213	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q3	execute	1	cudf::apply_boolean_mask	cuda_filter_bytes	1	0	0	0	1200419	9753405	9753405	0	139	139	139	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q3	execute	2	cudf::binary_operation	cuda_filter_bytes	1	0	0	0	60000000	15000000	15000000	0	369	368	369	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q3	execute	3	cudf::apply_boolean_mask	cuda_filter_bytes	1	0	0	0	29150056	714176372	714176372	0	1279	1278	1279	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q3	execute	4	cudf::binary_operation	cuda_filter_bytes	1	0	0	0	240012290	60003074	60003074	0	2046	2045	2046	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
cudf	tpch	40	q3	execute	5	cudf::apply_boolean_mask	cuda_filter_bytes	1	0	0	0	129398483	3687856768	3687856768	0	5554	5553	5554	events	Release	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
